pl_name,glat,glon
Kepler-584 b,14.24356,73.61149
Kepler-584 b,14.24356,73.61149
Kepler-584 b,14.24356,73.61149
Kepler-585 b,15.96034,74.49391
Kepler-585 b,15.96034,74.49391
Kepler-585 b,15.96034,74.49391
Kepler-585 b,15.96034,74.49391
Kepler-585 b,15.96034,74.49391
Kepler-585 b,15.96034,74.49391
Kepler-585 b,15.96034,74.49391
Kepler-585 b,15.96034,74.49391
Kepler-585 b,15.96034,74.49391
Kepler-585 b,15.96034,74.49391
Kepler-586 b,12.42578,78.04247
Kepler-586 b,12.42578,78.04247
Kepler-586 b,12.42578,78.04247
Kepler-586 b,12.42578,78.04247
Kepler-586 b,12.42578,78.04247
Kepler-586 b,12.42578,78.04247
Kepler-586 b,12.42578,78.04247
Kepler-586 b,12.42578,78.04247
Kepler-586 b,12.42578,78.04247
Kepler-586 b,12.42578,78.04247
Kepler-587 b,15.94106,78.47763
Kepler-587 b,15.94106,78.47763
Kepler-587 b,15.94106,78.47763
Kepler-587 b,15.94106,78.47763
Kepler-587 b,15.94106,78.47763
Kepler-587 b,15.94106,78.47763
Kepler-587 b,15.94106,78.47763
Kepler-587 b,15.94106,78.47763
Kepler-587 b,15.94106,78.47763
Kepler-587 b,15.94106,78.47763
Kepler-588 b,18.81944,77.61861
Kepler-588 b,18.81944,77.61861
Kepler-588 b,18.81944,77.61861
Kepler-588 b,18.81944,77.61861
Kepler-588 b,18.81944,77.61861
Kepler-588 b,18.81944,77.61861
Kepler-588 b,18.81944,77.61861
Kepler-588 b,18.81944,77.61861
Kepler-588 b,18.81944,77.61861
Kepler-588 b,18.81944,77.61861
Kepler-589 b,21.14301,76.85034
Kepler-589 b,21.14301,76.85034
Kepler-589 b,21.14301,76.85034
Kepler-589 b,21.14301,76.85034
Kepler-589 b,21.14301,76.85034
Kepler-589 b,21.14301,76.85034
Kepler-589 b,21.14301,76.85034
Kepler-589 b,21.14301,76.85034
Kepler-589 b,21.14301,76.85034
Kepler-589 b,21.14301,76.85034
Kepler-59 b,16.67761,77.30336
Kepler-59 b,16.67761,77.30336
Kepler-59 b,16.67761,77.30336
Kepler-59 b,16.67761,77.30336
Kepler-59 b,16.67761,77.30336
Kepler-59 b,16.67761,77.30336
Kepler-59 b,16.67761,77.30336
Kepler-59 b,16.67761,77.30336
Kepler-59 b,16.67761,77.30336
Kepler-59 b,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-59 c,16.67761,77.30336
Kepler-590 b,11.62172,81.54222
Kepler-590 b,11.62172,81.54222
Kepler-590 b,11.62172,81.54222
Kepler-590 b,11.62172,81.54222
Kepler-590 b,11.62172,81.54222
Kepler-590 b,11.62172,81.54222
Kepler-590 b,11.62172,81.54222
Kepler-590 b,11.62172,81.54222
Kepler-590 b,11.62172,81.54222
Kepler-590 b,11.62172,81.54222
Kepler-591 b,17.97203,78.78642
Kepler-591 b,17.97203,78.78642
Kepler-591 b,17.97203,78.78642
Kepler-591 b,17.97203,78.78642
Kepler-591 b,17.97203,78.78642
Kepler-591 b,17.97203,78.78642
Kepler-591 b,17.97203,78.78642
Kepler-591 b,17.97203,78.78642
Kepler-591 b,17.97203,78.78642
Kepler-591 b,17.97203,78.78642
Kepler-592 b,18.20564,78.97615
Kepler-592 b,18.20564,78.97615
Kepler-592 b,18.20564,78.97615
Kepler-592 b,18.20564,78.97615
Kepler-592 b,18.20564,78.97615
Kepler-592 b,18.20564,78.97615
Kepler-592 b,18.20564,78.97615
Kepler-592 b,18.20564,78.97615
Kepler-592 b,18.20564,78.97615
Kepler-592 b,18.20564,78.97615
Kepler-593 b,12.65856,81.4735
Kepler-593 b,12.65856,81.4735
Kepler-593 b,12.65856,81.4735
Kepler-593 b,12.65856,81.4735
Kepler-593 b,12.65856,81.4735
Kepler-593 b,12.65856,81.4735
Kepler-593 b,12.65856,81.4735
Kepler-593 b,12.65856,81.4735
Kepler-593 b,12.65856,81.4735
Kepler-593 b,12.65856,81.4735
Kepler-594 b,16.70058,80.81551
Kepler-594 b,16.70058,80.81551
Kepler-594 b,16.70058,80.81551
Kepler-594 b,16.70058,80.81551
Kepler-594 b,16.70058,80.81551
Kepler-594 b,16.70058,80.81551
Kepler-594 b,16.70058,80.81551
Kepler-594 b,16.70058,80.81551
Kepler-594 b,16.70058,80.81551
Kepler-594 b,16.70058,80.81551
Kepler-595 b,13.78271,83.21827
Kepler-595 b,13.78271,83.21827
Kepler-595 b,13.78271,83.21827
Kepler-595 b,13.78271,83.21827
Kepler-595 b,13.78271,83.21827
Kepler-595 b,13.78271,83.21827
Kepler-595 b,13.78271,83.21827
Kepler-595 b,13.78271,83.21827
Kepler-595 b,13.78271,83.21827
Kepler-595 b,13.78271,83.21827
Kepler-595 c,13.78271,83.21827
Kepler-595 c,13.78271,83.21827
Kepler-595 c,13.78271,83.21827
Kepler-596 b,17.0953,82.82017
Kepler-596 b,17.0953,82.82017
Kepler-596 b,17.0953,82.82017
Kepler-596 b,17.0953,82.82017
Kepler-596 b,17.0953,82.82017
Kepler-596 b,17.0953,82.82017
Kepler-596 b,17.0953,82.82017
Kepler-596 b,17.0953,82.82017
Kepler-596 b,17.0953,82.82017
Kepler-596 b,17.0953,82.82017
Kepler-597 b,9.300991,72.46467
Kepler-597 b,9.300991,72.46467
Kepler-597 b,9.300991,72.46467
Kepler-597 b,9.300991,72.46467
Kepler-597 b,9.300991,72.46467
Kepler-597 b,9.300991,72.46467
Kepler-597 b,9.300991,72.46467
Kepler-597 b,9.300991,72.46467
Kepler-597 b,9.300991,72.46467
Kepler-597 b,9.300991,72.46467
Kepler-598 b,10.30916,73.85724
Kepler-598 b,10.30916,73.85724
Kepler-598 b,10.30916,73.85724
Kepler-598 b,10.30916,73.85724
Kepler-598 b,10.30916,73.85724
Kepler-598 b,10.30916,73.85724
Kepler-598 b,10.30916,73.85724
Kepler-598 b,10.30916,73.85724
Kepler-598 b,10.30916,73.85724
Kepler-598 c,10.30916,73.85724
Kepler-598 c,10.30916,73.85724
Kepler-598 c,10.30916,73.85724
Kepler-598 c,10.30916,73.85724
Kepler-598 c,10.30916,73.85724
Kepler-598 c,10.30916,73.85724
Kepler-598 c,10.30916,73.85724
Kepler-598 c,10.30916,73.85724
Kepler-599 b,15.29829,71.62541
Kepler-599 b,15.29829,71.62541
Kepler-599 b,15.29829,71.62541
Kepler-599 b,15.29829,71.62541
Kepler-599 b,15.29829,71.62541
Kepler-599 b,15.29829,71.62541
Kepler-599 b,15.29829,71.62541
Kepler-599 b,15.29829,71.62541
Kepler-599 b,15.29829,71.62541
Kepler-599 b,15.29829,71.62541
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-6 b,11.35938,81.69266
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 b,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 c,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-60 d,13.68997,73.69942
Kepler-600 b,17.08228,71.89137
Kepler-600 b,17.08228,71.89137
Kepler-600 b,17.08228,71.89137
Kepler-600 b,17.08228,71.89137
Kepler-600 b,17.08228,71.89137
Kepler-600 b,17.08228,71.89137
Kepler-600 b,17.08228,71.89137
Kepler-600 b,17.08228,71.89137
Kepler-600 b,17.08228,71.89137
Kepler-600 b,17.08228,71.89137
Kepler-601 b,18.42092,71.57821
Kepler-601 b,18.42092,71.57821
Kepler-601 b,18.42092,71.57821
Kepler-601 b,18.42092,71.57821
Kepler-601 b,18.42092,71.57821
Kepler-601 b,18.42092,71.57821
Kepler-601 b,18.42092,71.57821
Kepler-601 b,18.42092,71.57821
Kepler-601 b,18.42092,71.57821
Kepler-601 b,18.42092,71.57821
Kepler-602 b,8.949744,75.97226
Kepler-602 b,8.949744,75.97226
Kepler-602 b,8.949744,75.97226
Kepler-602 b,8.949744,75.97226
Kepler-602 b,8.949744,75.97226
Kepler-602 b,8.949744,75.97226
Kepler-602 b,8.949744,75.97226
Kepler-602 b,8.949744,75.97226
Kepler-602 b,8.949744,75.97226
Kepler-602 b,8.949744,75.97226
Kepler-603 b,10.16352,75.48529
Kepler-603 b,10.16352,75.48529
Kepler-603 b,10.16352,75.48529
Kepler-603 b,10.16352,75.48529
Kepler-603 b,10.16352,75.48529
Kepler-603 b,10.16352,75.48529
Kepler-603 b,10.16352,75.48529
Kepler-603 b,10.16352,75.48529
Kepler-603 b,10.16352,75.48529
Kepler-603 b,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 c,10.16352,75.48529
Kepler-603 d,10.16352,75.48529
Kepler-603 d,10.16352,75.48529
Kepler-603 d,10.16352,75.48529
Kepler-603 d,10.16352,75.48529
Kepler-603 d,10.16352,75.48529
Kepler-603 d,10.16352,75.48529
Kepler-603 d,10.16352,75.48529
Kepler-603 d,10.16352,75.48529
Kepler-603 d,10.16352,75.48529
Kepler-604 b,11.60763,75.12028
Kepler-604 b,11.60763,75.12028
Kepler-604 b,11.60763,75.12028
Kepler-604 b,11.60763,75.12028
Kepler-604 b,11.60763,75.12028
Kepler-604 b,11.60763,75.12028
Kepler-604 b,11.60763,75.12028
Kepler-604 b,11.60763,75.12028
Kepler-604 b,11.60763,75.12028
Kepler-604 b,11.60763,75.12028
Kepler-605 b,15.21799,74.14977
Kepler-605 b,15.21799,74.14977
Kepler-605 b,15.21799,74.14977
Kepler-605 b,15.21799,74.14977
Kepler-605 b,15.21799,74.14977
Kepler-605 b,15.21799,74.14977
Kepler-605 b,15.21799,74.14977
Kepler-605 b,15.21799,74.14977
Kepler-605 b,15.21799,74.14977
Kepler-605 b,15.21799,74.14977
Kepler-605 c,15.21799,74.14977
Kepler-605 c,15.21799,74.14977
Kepler-605 c,15.21799,74.14977
Kepler-605 c,15.21799,74.14977
Kepler-605 c,15.21799,74.14977
Kepler-605 c,15.21799,74.14977
Kepler-605 c,15.21799,74.14977
Kepler-605 c,15.21799,74.14977
Kepler-605 c,15.21799,74.14977
Kepler-606 b,12.3101,76.76634
Kepler-606 b,12.3101,76.76634
Kepler-606 b,12.3101,76.76634
Kepler-606 b,12.3101,76.76634
Kepler-606 b,12.3101,76.76634
Kepler-606 b,12.3101,76.76634
Kepler-606 b,12.3101,76.76634
Kepler-606 b,12.3101,76.76634
Kepler-606 b,12.3101,76.76634
Kepler-606 b,12.3101,76.76634
Kepler-607 b,13.2998,76.56535
Kepler-607 b,13.2998,76.56535
Kepler-607 b,13.2998,76.56535
Kepler-607 b,13.2998,76.56535
Kepler-607 b,13.2998,76.56535
Kepler-607 b,13.2998,76.56535
Kepler-607 b,13.2998,76.56535
Kepler-607 b,13.2998,76.56535
Kepler-607 b,13.2998,76.56535
Kepler-608 b,11.49583,77.47461
Kepler-608 b,11.49583,77.47461
Kepler-608 b,11.49583,77.47461
Kepler-608 b,11.49583,77.47461
Kepler-608 b,11.49583,77.47461
Kepler-608 b,11.49583,77.47461
Kepler-608 b,11.49583,77.47461
Kepler-608 b,11.49583,77.47461
Kepler-608 b,11.49583,77.47461
Kepler-608 b,11.49583,77.47461
Kepler-609 b,12.58236,76.99359
Kepler-609 b,12.58236,76.99359
Kepler-609 b,12.58236,76.99359
Kepler-609 b,12.58236,76.99359
Kepler-609 b,12.58236,76.99359
Kepler-609 b,12.58236,76.99359
Kepler-609 b,12.58236,76.99359
Kepler-609 b,12.58236,76.99359
Kepler-609 b,12.58236,76.99359
Kepler-609 b,12.58236,76.99359
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-61 b,9.581543,76.00964
Kepler-610 b,12.13851,77.63351
Kepler-610 b,12.13851,77.63351
Kepler-610 b,12.13851,77.63351
Kepler-610 b,12.13851,77.63351
Kepler-610 b,12.13851,77.63351
Kepler-610 b,12.13851,77.63351
Kepler-610 b,12.13851,77.63351
Kepler-610 b,12.13851,77.63351
Kepler-610 b,12.13851,77.63351
Kepler-610 b,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-610 c,12.13851,77.63351
Kepler-611 b,16.91068,75.89965
Kepler-611 b,16.91068,75.89965
Kepler-611 b,16.91068,75.89965
Kepler-611 b,16.91068,75.89965
Kepler-611 b,16.91068,75.89965
Kepler-611 b,16.91068,75.89965
Kepler-611 b,16.91068,75.89965
Kepler-611 b,16.91068,75.89965
Kepler-611 b,16.91068,75.89965
Kepler-611 b,16.91068,75.89965
Kepler-612 b,13.58369,77.69528
Kepler-612 b,13.58369,77.69528
Kepler-612 b,13.58369,77.69528
Kepler-612 b,13.58369,77.69528
Kepler-612 b,13.58369,77.69528
Kepler-612 b,13.58369,77.69528
Kepler-612 b,13.58369,77.69528
Kepler-612 b,13.58369,77.69528
Kepler-612 b,13.58369,77.69528
Kepler-612 b,13.58369,77.69528
Kepler-613 b,19.27721,75.82255
Kepler-613 b,19.27721,75.82255
Kepler-613 b,19.27721,75.82255
Kepler-613 b,19.27721,75.82255
Kepler-613 b,19.27721,75.82255
Kepler-613 b,19.27721,75.82255
Kepler-613 b,19.27721,75.82255
Kepler-613 b,19.27721,75.82255
Kepler-613 b,19.27721,75.82255
Kepler-613 b,19.27721,75.82255
Kepler-614 b,9.490059,80.4618
Kepler-614 b,9.490059,80.4618
Kepler-614 b,9.490059,80.4618
Kepler-614 b,9.490059,80.4618
Kepler-614 b,9.490059,80.4618
Kepler-614 b,9.490059,80.4618
Kepler-614 b,9.490059,80.4618
Kepler-614 b,9.490059,80.4618
Kepler-614 b,9.490059,80.4618
Kepler-614 b,9.490059,80.4618
Kepler-615 b,19.52173,75.81742
Kepler-615 b,19.52173,75.81742
Kepler-615 b,19.52173,75.81742
Kepler-615 b,19.52173,75.81742
Kepler-615 b,19.52173,75.81742
Kepler-615 b,19.52173,75.81742
Kepler-615 b,19.52173,75.81742
Kepler-615 b,19.52173,75.81742
Kepler-615 b,19.52173,75.81742
Kepler-616 b,11.81087,79.83359
Kepler-616 b,11.81087,79.83359
Kepler-616 b,11.81087,79.83359
Kepler-616 b,11.81087,79.83359
Kepler-616 b,11.81087,79.83359
Kepler-616 b,11.81087,79.83359
Kepler-616 b,11.81087,79.83359
Kepler-616 b,11.81087,79.83359
Kepler-616 b,11.81087,79.83359
Kepler-616 c,11.81087,79.83359
Kepler-616 c,11.81087,79.83359
Kepler-616 c,11.81087,79.83359
Kepler-616 c,11.81087,79.83359
Kepler-616 c,11.81087,79.83359
Kepler-616 c,11.81087,79.83359
Kepler-616 c,11.81087,79.83359
Kepler-616 c,11.81087,79.83359
Kepler-616 c,11.81087,79.83359
Kepler-617 b,19.08857,77.32205
Kepler-617 b,19.08857,77.32205
Kepler-617 b,19.08857,77.32205
Kepler-617 b,19.08857,77.32205
Kepler-617 b,19.08857,77.32205
Kepler-617 b,19.08857,77.32205
Kepler-617 b,19.08857,77.32205
Kepler-617 b,19.08857,77.32205
Kepler-617 b,19.08857,77.32205
Kepler-617 b,19.08857,77.32205
Kepler-618 b,17.69861,78.47949
Kepler-618 b,17.69861,78.47949
Kepler-618 b,17.69861,78.47949
Kepler-618 b,17.69861,78.47949
Kepler-618 b,17.69861,78.47949
Kepler-618 b,17.69861,78.47949
Kepler-618 b,17.69861,78.47949
Kepler-618 b,17.69861,78.47949
Kepler-618 b,17.69861,78.47949
Kepler-618 b,17.69861,78.47949
Kepler-619 b,15.00865,80.05011
Kepler-619 b,15.00865,80.05011
Kepler-619 b,15.00865,80.05011
Kepler-619 b,15.00865,80.05011
Kepler-619 b,15.00865,80.05011
Kepler-619 b,15.00865,80.05011
Kepler-619 b,15.00865,80.05011
Kepler-619 b,15.00865,80.05011
Kepler-619 b,15.00865,80.05011
Kepler-619 b,15.00865,80.05011
Kepler-619 c,15.00865,80.05011
Kepler-619 c,15.00865,80.05011
Kepler-619 c,15.00865,80.05011
Kepler-619 c,15.00865,80.05011
Kepler-619 c,15.00865,80.05011
Kepler-619 c,15.00865,80.05011
Kepler-619 c,15.00865,80.05011
Kepler-619 c,15.00865,80.05011
Kepler-619 c,15.00865,80.05011
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 b,18.69533,75.03767
Kepler-62 c,18.69533,75.03767
Kepler-62 c,18.69533,75.03767
Kepler-62 c,18.69533,75.03767
Kepler-62 c,18.69533,75.03767
Kepler-62 c,18.69533,75.03767
Kepler-62 c,18.69533,75.03767
Kepler-62 c,18.69533,75.03767
Kepler-62 c,18.69533,75.03767
Kepler-62 c,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 d,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 e,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-62 f,18.69533,75.03767
Kepler-620 b,16.00795,82.90382
Kepler-620 b,16.00795,82.90382
Kepler-620 b,16.00795,82.90382
Kepler-620 b,16.00795,82.90382
Kepler-620 b,16.00795,82.90382
Kepler-620 b,16.00795,82.90382
Kepler-620 b,16.00795,82.90382
Kepler-620 b,16.00795,82.90382
Kepler-620 b,16.00795,82.90382
Kepler-620 b,16.00795,82.90382
Kepler-621 b,11.34835,72.16687
Kepler-621 b,11.34835,72.16687
Kepler-621 b,11.34835,72.16687
Kepler-621 b,11.34835,72.16687
Kepler-621 b,11.34835,72.16687
Kepler-621 b,11.34835,72.16687
Kepler-621 b,11.34835,72.16687
Kepler-621 b,11.34835,72.16687
Kepler-621 b,11.34835,72.16687
Kepler-622 b,16.24553,71.06486
Kepler-622 b,16.24553,71.06486
Kepler-622 b,16.24553,71.06486
Kepler-622 b,16.24553,71.06486
Kepler-622 b,16.24553,71.06486
Kepler-622 b,16.24553,71.06486
Kepler-622 b,16.24553,71.06486
Kepler-622 b,16.24553,71.06486
Kepler-622 b,16.24553,71.06486
Kepler-622 b,16.24553,71.06486
Kepler-623 b,10.90881,81.05738
Kepler-623 b,10.90881,81.05738
Kepler-623 b,10.90881,81.05738
Kepler-623 b,10.90881,81.05738
Kepler-623 b,10.90881,81.05738
Kepler-623 b,10.90881,81.05738
Kepler-623 b,10.90881,81.05738
Kepler-623 b,10.90881,81.05738
Kepler-623 b,10.90881,81.05738
Kepler-623 b,10.90881,81.05738
Kepler-624 b,8.260622,73.35448
Kepler-624 b,8.260622,73.35448
Kepler-624 b,8.260622,73.35448
Kepler-624 b,8.260622,73.35448
Kepler-624 b,8.260622,73.35448
Kepler-624 b,8.260622,73.35448
Kepler-624 b,8.260622,73.35448
Kepler-624 b,8.260622,73.35448
Kepler-624 b,8.260622,73.35448
Kepler-624 b,8.260622,73.35448
Kepler-625 b,10.3833,72.3399
Kepler-625 b,10.3833,72.3399
Kepler-625 b,10.3833,72.3399
Kepler-625 b,10.3833,72.3399
Kepler-625 b,10.3833,72.3399
Kepler-625 b,10.3833,72.3399
Kepler-625 b,10.3833,72.3399
Kepler-625 b,10.3833,72.3399
Kepler-625 b,10.3833,72.3399
Kepler-625 b,10.3833,72.3399
Kepler-625 c,10.3833,72.3399
Kepler-625 c,10.3833,72.3399
Kepler-625 c,10.3833,72.3399
Kepler-625 c,10.3833,72.3399
Kepler-625 c,10.3833,72.3399
Kepler-625 c,10.3833,72.3399
Kepler-625 c,10.3833,72.3399
Kepler-625 c,10.3833,72.3399
Kepler-625 c,10.3833,72.3399
Kepler-626 b,12.80666,71.22607
Kepler-626 b,12.80666,71.22607
Kepler-626 b,12.80666,71.22607
Kepler-626 b,12.80666,71.22607
Kepler-626 b,12.80666,71.22607
Kepler-626 b,12.80666,71.22607
Kepler-626 b,12.80666,71.22607
Kepler-626 b,12.80666,71.22607
Kepler-626 b,12.80666,71.22607
Kepler-626 b,12.80666,71.22607
Kepler-627 b,10.47367,72.442
Kepler-627 b,10.47367,72.442
Kepler-627 b,10.47367,72.442
Kepler-627 b,10.47367,72.442
Kepler-627 b,10.47367,72.442
Kepler-627 b,10.47367,72.442
Kepler-627 b,10.47367,72.442
Kepler-627 b,10.47367,72.442
Kepler-627 b,10.47367,72.442
Kepler-627 b,10.47367,72.442
Kepler-628 b,11.6525,71.94902
Kepler-628 b,11.6525,71.94902
Kepler-628 b,11.6525,71.94902
Kepler-628 b,11.6525,71.94902
Kepler-628 b,11.6525,71.94902
Kepler-628 b,11.6525,71.94902
Kepler-628 b,11.6525,71.94902
Kepler-628 b,11.6525,71.94902
Kepler-628 b,11.6525,71.94902
Kepler-629 b,12.4058,71.68481
Kepler-629 b,12.4058,71.68481
Kepler-629 b,12.4058,71.68481
Kepler-629 b,12.4058,71.68481
Kepler-629 b,12.4058,71.68481
Kepler-629 b,12.4058,71.68481
Kepler-629 b,12.4058,71.68481
Kepler-629 b,12.4058,71.68481
Kepler-629 b,12.4058,71.68481
Kepler-629 b,12.4058,71.68481
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-63 b,16.43631,80.68867
Kepler-630 b,9.648947,73.06924
Kepler-630 b,9.648947,73.06924
Kepler-630 b,9.648947,73.06924
Kepler-630 b,9.648947,73.06924
Kepler-630 b,9.648947,73.06924
Kepler-630 b,9.648947,73.06924
Kepler-630 b,9.648947,73.06924
Kepler-630 b,9.648947,73.06924
Kepler-630 b,9.648947,73.06924
Kepler-630 b,9.648947,73.06924
Kepler-631 b,7.458314,74.59774
Kepler-631 b,7.458314,74.59774
Kepler-631 b,7.458314,74.59774
Kepler-631 b,7.458314,74.59774
Kepler-631 b,7.458314,74.59774
Kepler-631 b,7.458314,74.59774
Kepler-631 b,7.458314,74.59774
Kepler-631 b,7.458314,74.59774
Kepler-631 b,7.458314,74.59774
Kepler-631 b,7.458314,74.59774
Kepler-632 b,7.244552,74.78993
Kepler-632 b,7.244552,74.78993
Kepler-632 b,7.244552,74.78993
Kepler-632 b,7.244552,74.78993
Kepler-632 b,7.244552,74.78993
Kepler-632 b,7.244552,74.78993
Kepler-632 b,7.244552,74.78993
Kepler-632 b,7.244552,74.78993
Kepler-632 b,7.244552,74.78993
Kepler-633 b,8.746178,74.29894
Kepler-633 b,8.746178,74.29894
Kepler-633 b,8.746178,74.29894
Kepler-633 b,8.746178,74.29894
Kepler-633 b,8.746178,74.29894
Kepler-633 b,8.746178,74.29894
Kepler-633 b,8.746178,74.29894
Kepler-633 b,8.746178,74.29894
Kepler-633 b,8.746178,74.29894
Kepler-634 b,11.51066,72.98125
Kepler-634 b,11.51066,72.98125
Kepler-634 b,11.51066,72.98125
Kepler-634 b,11.51066,72.98125
Kepler-634 b,11.51066,72.98125
Kepler-634 b,11.51066,72.98125
Kepler-634 b,11.51066,72.98125
Kepler-634 b,11.51066,72.98125
Kepler-634 b,11.51066,72.98125
Kepler-634 b,11.51066,72.98125
Kepler-635 b,12.52439,72.59593
Kepler-635 b,12.52439,72.59593
Kepler-635 b,12.52439,72.59593
Kepler-635 b,12.52439,72.59593
Kepler-635 b,12.52439,72.59593
Kepler-635 b,12.52439,72.59593
Kepler-635 b,12.52439,72.59593
Kepler-635 b,12.52439,72.59593
Kepler-635 b,12.52439,72.59593
Kepler-635 b,12.52439,72.59593
Kepler-636 b,10.06828,74.16648
Kepler-636 b,10.06828,74.16648
Kepler-636 b,10.06828,74.16648
Kepler-636 b,10.06828,74.16648
